"","2e070561ea8eb266cdb818df4837b234","3e2b681ffae0ed2c911d10f5f716b116","c79571f3987b7d0a02e80a0418cdce2d","06aee5e3c065195c96c0de9465f5052f","28846dfd572c11045b653ec2be287fd6","169489f5b0e35f43b973323cb38640d3","5293347307ba2273128ff49ef667c2e2","b80a21aea5f044c6d6ec228e90462724","31d7fc796fb54e2e2a55100f6aa965db","063f3e9209364b3e9f1631e9d1f5bc07","02b635ee4494e4d6d8c5a2e777790528","ca678c5eebd8cd6d2b9fd79b2b7b482d","f842025ead49bc149ae74134c714ba81","aa77c594b7d0cfa43d014f6dbdcfba08","6a0de93f13432aad8fedeebd7dbb6f8b","d43ccb6a8cecd300a6155e0cc00759da","f0be022fb4a534c825036c055e1d2918","8ac23e46b3bc640932b9da4b6bbaac7d","a76587d17ddcd2c38f4d2ebc59d94d97","e97896d9224d3b17bfff51bd80155dbe","967ed838965959e0a244e9be64d44344","684d5fbaa7947f241ffbea26d575032a","108ef8bafa0d865104d187205911c216","0e3667b0768c3794c8cec0839fdf7a30","bdc63ca5361cf55830e3850bd89815e1","ce4781d01654d0105b82fc5b808f0872","b9440453a1aab38262b8122866e953d8","12d1a58b118e5f82dad066f2fb1fcb35","2b61189ad33aa825080791152e978e1a","26ff0f4f70e92f14c7d20c9cdbb6e0ef","ee27c546bcb886bb6a5db8baab68a0b0","a2c518e020bbc8d47269b1c966450330","2394a32611cd45b2bf20d8c4d58edd59","bdc54ec0731a445a7aa71b882c3b1f16","02efeaf502eb1c9086fc898393199d37","320eff9539748e26e4c8e6b21dce6017","68c572fb9f67cb5219199ba505777d32","d0c97b88ec2308ca2b6b211c505796a5","6e9d2e50b259c8c0db96f00d696666df","7e5e247a2aae3a5a65d2a9fb1d4d402a","44e7108b2bc72f3fcf45615e8d374f7b","48604aed7a32d0dc1c918d621dd693ad","1b5484df9e03fc1d9e1412d8eccef25a","1781f50fbe64909dc5a3d0cf9ea0586c","fd5d69131b95d7e623d7cd64bff82425","8694543aa0cd99f2ab1d8c5e3b0ca23c","45bfbb39593a43fdc7391ab9f675bcf3","4fe27c10c38f825c0905341cc4a6d9ce","3567e5a64486c96424441a2684fb9e10","1f7f497d7ceb8885e0b8a088510c7fa2","b9fb1e8677428af05aa64f6f3b9ed980","223522aae682578b0dcb9d6d99a95679","dbb5ae671529f5ced0359caf945a775c","3f1269434afa9dab4be724760db82e08","81f53f73e445a4768f441bc4b91d6a49","c708d313b7532173eb569a8ddf61ea38","5ff02a958c9ab5f547df454408adfe6c","2cf84912590c72b79ce5b3c54bd63c2c","5410215af645a2a558adf0f36164d32d","158e2dc90c82adbac6b7c806b506d16c","9119f2bd67b9d6bc167c141e5b29b9ac","8013c556db1cdcaf5fbaf870f916655c","a32d8e2a72363c636e758682643da778","2cc4db072a0588f77ed3c65fc6ce673c","8eb4026d1a9f982d80838fbfeb9b96db","f526d9debaf848560d6b81698a406cfd","4d828e91df5db131843184bf1041a115","9939b115210f25688db2cadfd1a7e4be","d3e075636936d4456e2cf4ceabc3ac05","bfe339363dfb7aeb0dbf928bc59f3914","7928a20c4bdd27e688516b7b857b1eb5","32ae960323ec2e20df4c1b4a9febcaa4","59b6c1921754b7a4ca9b532db2791d45","0636becebc29634eaa49e062ee0e7955","056d13e41e7768f4fea37f020f31223a","8abd63757c69cd216e15efbde8ee27ce","5209bf6f6396b6d6f8819f7c76a25e4d","200844a495b5fd43dd3d43b0f04d6776","a6a60ae8b26f2910269437265679da88","41697c24be2dcd1cff1410ce05ef35c3","325d765229bdb44eb3fb71c9b36f4b6f","7a319d4f05f2d57986e9742c389d2394","27de9fcae0008fad3eac16305f489ce8","fa57fe47154edf3f21ad07b730003c4b","7df9f3771bcb8b6da7ba7b1d0de6f602","755b067a58fadc0bf2f437420a5ca3e8"
"EF.47.2",2.57928255566454,2.30867150122759,2.78370076398874,2.44112872018133,3.06119941390173,2.86129340554813,2.4135426987887,2.61952465441847,2.70577148833711,1.9538314221741,1.71394790328271,-1.89325558805372,1.6151568627973,2.02718187019225,1.96810903287689,3.48672367533412,2.01631783359186,2.08471081939287,2.29560655137038,1.69895872599653,2.40849842307696,-1.99305471420003,-1.33125160581136,2.75463214066391,-1.26416473051632,1.94359772073485,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,1.84193717824093,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,-1.35271324055475,2.80443259924753,-1.96655518188025,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,-1.4208529519157,3.28752454901215,5.03786996073234,-1.19665683382529,-1.47788593434323,2.73084530744524,-1.07290328617261,-0.95002333194124,-1.38469453445201,3.23595465240075,-1.10437444157585,-0.932381117589977,-0.951334037299168,3.94021830639041,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,3.2344295333201,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.48.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,-1.35271324055475,-1.30644126492578,3.05072465493467,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,3.38144659891469,3.1637104487344,-1.50694312309725,3.16484969563913,3.0542422628698,-1.50015987124139,3.40540518821195,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,3.34239563126181,-1.47384731194573,-1.07290328617261,3.36746478159507,3.45158737249947,-1.25268171733139,-1.10437444157585,3.83830350687569,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.48.3",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,4.33036245032489,-1.17365460980236,-1.35271324055475,4.98512787463254,2.37725023997343,-1.35675516630288,4.33500944254229,-1.37190011190125,4.76786896604472,-1.40981201957423,-1.42883271630114,-1.27132834214576,2.86439042539807,2.56702353436202,-1.50694312309725,3.42052903700473,3.06233947310242,3.91148618061365,2.37069670152332,-1.4208529519157,3.09748094612429,-1.03286776727015,4.32480408403696,-1.47788593434323,3.67944428255205,-1.07290328617261,-0.95002333194124,-1.38469453445201,3.94581531393443,-1.10437444157585,-0.932381117589977,4.40995812841026,-1.06372799955505,3.91435699104997,4.13163300664902,4.07655641793802,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,3.52901781234405,-0.933795275270557,3.80210875237441,3.46565646331999,-1.04476662136067
"EF.51.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,4.13934751024542,4.03113179569791,4.56821258829999,3.84287707682718,4.18358445300822,4.22586869449087,-2.76902636641924,4.24176005073703,4.40256338451771,4.19039824649667,4.1213450188032,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,5.01170653659348,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,4.89364871953682,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,4.48781074237371,-1.17365460980236,-1.35271324055475,4.31395960079137,3.17510837462241,-1.35675516630288,4.29152433060255,-1.37190011190125,4.15719800730901,-1.40981201957423,-1.42883271630114,-1.27132834214576,3.28364885563857,3.18871175093982,-1.50694312309725,2.79799942365874,2.88644880663876,4.26816112455238,2.66549624174397,4.01286905163854,-1.35686635012922,-1.03286776727015,4.37549719835248,3.29279869012244,-1.47384731194573,-1.07290328617261,3.65514685404685,3.14790495870124,4.40680049842823,3.54958590858167,3.82979281720778,4.3957734934183,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.54.2",0.60642777136577,0.922377140107699,0.904139091316234,0.750465367824646,0.439533826998336,1.51852530947813,0.907856291206725,0.833199981176367,0.775013144302398,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,0.84120613209362,2.67038437991203,4.71848184942059,0.856692819394624,4.58516004943054,0.64781736715579,4.6349756740921,2.50932099731388,4.63941257012496,2.68062508781837,-1.43242472010696,4.52728525917996,2.41023771941771,2.68299839279473,4.71838837375176,-1.65457038322555,-1.61204841450092,4.45411525301077,2.42720934544635,2.50675758035574,-1.51607632473283,4.59153649298248,4.3102472395812,-1.30644126492578,2.69688391223181,4.3668299356495,-1.46104830822308,4.53073322150011,-1.32344091603298,2.90767609396208,4.26826077020427,4.19250346287985,-1.69995776606977,2.44492083756112,3.07802435557332,2.54017031435664,-1.75794209250262,-1.50015987124139,3.08504608973387,-1.4208529519157,3.66041348668571,3.46694190306011,-1.19665683382529,3.34239563126181,-1.47384731194573,3.87585660420556,3.39378208991244,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,3.9796971173642,-1.13549901619956,-1.04451672592481,-1.03543137041852,3.96968838022122,-0.892704851724993,-1.05094361130732,-1.01311796172343,3.71341586966663,3.72047185270128,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.56.2",1.85286827412165,1.84274119736949,1.97059426834981,1.74939897430236,2.47491537888414,2.35945372157985,1.80660271342997,1.83812678576715,2.82327175854555,3.15207355179105,3.14692937837525,3.54046641550052,2.85139052934146,3.36481105933086,3.30166709791584,-2.76902636641924,3.35211603069722,3.51244237037693,3.21653766280103,3.16808909269557,1.64683129608026,-1.99305471420003,-1.33125160581136,1.95530510806273,-1.26416473051632,1.53285555552584,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,3.15761397214687,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,4.04844408258986,-1.17365460980236,-1.35271324055475,3.9562489239791,2.29612469516106,-1.35675516630288,4.05640458824162,-1.37190011190125,3.8064577988901,-1.40981201957423,-1.42883271630114,-1.27132834214576,2.34309350176478,2.68608289437801,4.02248596441417,2.66446803103422,2.62408454217127,4.13462973192786,2.42626655267813,3.23310739824182,-1.35686635012922,-1.03286776727015,4.09161019686925,2.99945088013498,3.22663305384669,-1.07290328617261,3.23963141008519,2.81999808493895,4.14999566454089,-1.10437444157585,3.41142430426371,4.07910388409327,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,3.67644420740502,2.62446819800295,-0.891754316321458,-1.16233006988509,3.83688934919511,2.34985642346273,-1.0002516553346,-1.04476662136067
"EF.63.2",1.31417375134687,1.01334891831343,0.98903853510272,1.21564971063443,1.91642508347045,1.76074500785315,0.751287230515185,0.833199981176367,1.46816032486234,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,0.988530846850478,-1.99305471420003,4.29996017601,0.904702038580985,3.85979924888694,0.757016659120781,4.28713967882057,-1.89739824995037,4.08468676748373,-1.83023441869848,-1.43242472010696,4.16612040996838,-1.83825752263165,-1.59366772622132,4.09010182739386,-1.65457038322555,-1.61204841450092,3.56681205800987,-1.80689715915091,-1.82397575993059,-1.51607632473283,3.79615868977364,3.17988625259851,-1.30644126492578,-1.96655518188025,3.23836468383171,-1.46104830822308,3.22321973823334,-1.32344091603298,-1.40981201957423,2.7143020100904,3.20600847233244,-1.69995776606977,-1.89888458429256,3.05740506837059,-1.67933739081946,3.37785634454765,-1.50015987124139,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,-1.47788593434323,-1.47384731194573,3.32154586849983,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,3.2692151595692,-0.892704851724993,-1.05094361130732,-1.01311796172343,3.16868869422496,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.63.3",1.17441180897171,1.10809428590279,0.405892249757104,0.92635603428831,1.78626258791204,1.95078861074102,0.513202099202776,0.833199981176367,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,0.84120613209362,-1.99305471420003,4.50063087147215,-3.25418104477869,4.75442848397991,0.870960918469999,4.6178812407328,-1.89739824995037,4.52686789113016,-1.83023441869848,-1.43242472010696,4.7285892668862,-1.83825752263165,-1.59366772622132,3.99382499695844,-1.65457038322555,-1.61204841450092,3.21110845946077,-1.80689715915091,-1.82397575993059,-1.51607632473283,4.00249512277146,2.45394924921557,1.68929100862821,-1.96655518188025,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,1.82926382172035,2.5128612917725,2.84333701620023,-1.89888458429256,3.19353724269517,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,-1.4208529519157,-1.35686635012922,3.36158138740229,-1.19665683382529,-1.47788593434323,-1.47384731194573,4.13110340090418,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,3.43706673487704,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,3.63467493306367,-0.892704851724993,2.61261803482232,-1.01311796172343,3.5149649309428,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.65.2",0.817736865032977,0.576335452470335,0.629035801071313,0.719212824320541,1.42894682370145,1.44953243799118,0.555313584552903,0.5318751323208,1.40479071092975,2.39362127282334,2.23937232646985,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,1.61300026825464,-2.17333690843456,-2.08967645050277,2.66957299241917,-2.30837445923594,0.775608849607807,3.62371638346654,5.79804594311801,0.356736867865537,5.55366584093783,0.360135294704008,5.83894847841803,3.33371036690421,5.74361146550171,3.50248437456688,-1.43242472010696,5.80122606915105,3.47494845641013,4.0658144895383,5.50614258162017,-1.65457038322555,3.72067037876445,4.76874196070601,3.27450720583356,3.27589066789361,-1.51607632473283,5.22660283550646,4.59792931203298,-1.30644126492578,-1.96655518188025,4.60682417731556,-1.46104830822308,4.54699374237189,-1.32344091603298,3.87339170916376,4.31417047150835,4.3598834396756,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,3.25831251405127,2.90817932272815,4.94325387352574,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,5.06586461409145,-0.892704851724993,-1.05094361130732,3.66901326540079,4.85124887148802,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.66.2",2.41880652779656,2.49438864702268,2.1569020598116,2.42828057770348,3.10771942953662,3.11303757169555,2.19120268307417,2.18433042983859,2.922277282321,1.25111479059801,1.69913281749757,2.20108897416838,1.9816198131022,2.16694381256741,1.7719941539506,3.21993505047062,1.98554617492511,2.18698966851329,2.10393913215818,-2.30837445923594,2.08256646849118,-1.99305471420003,-1.33125160581136,1.88748251172397,-1.26416473051632,2.07185205625853,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,4.30647925420471,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,4.19636284434047,-1.30644126492578,-1.96655518188025,4.26001593136369,-1.46104830822308,3.97043414006356,-1.32344091603298,-1.40981201957423,3.94644569138303,4.03693935525544,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,-1.47788593434323,-1.47384731194573,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.7.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,1.81073057853343,2.14840054826413,-1.89325558805372,1.79474243977238,2.02718187019225,2.61212352485919,-2.76902636641924,2.28101038781894,2.77785799995282,2.28391051160719,1.73467680859861,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,3.24970650701726,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,-1.35271324055475,-1.30644126492578,2.49935293677433,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,2.76595035258481,2.3058080350984,-1.50694312309725,2.62472770238471,2.69640520375089,-1.50015987124139,2.70716893814454,2.75353431797993,3.27786263810042,-1.03286776727015,-1.19665683382529,2.72680668504774,3.17054358719565,-1.07290328617261,2.57633719267492,2.69284290945371,-1.25268171733139,4.44080300290371,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,2.65344808369541,-0.950292545606905,4.75626938643621,4.39147409921447,3.34359086496616,-0.891754316321458,-1.16233006988509,3.81979491583581,-1.14665113800375,3.35645717135499,-1.04476662136067
"EF.72.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-0.464049332461066,-3.97898437419605,-3.26803812353215,1.53397757661384,1.81192831164291,2.4761922644133,-2.49571700137601,1.88791980285874,-2.3223504082715,-2.76902636641924,2.24550369936203,1.98786099340295,-2.15874074488313,2.60428042650011,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,-1.35271324055475,-1.30644126492578,-1.96655518188025,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,-1.47788593434323,3.28832662285203,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,3.63182400681865,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.75.2",0.472896378741248,-4.06805544667104,0.595134249395632,0.988876391269644,0.96405829512249,1.18796150954308,1.15675233862335,0.674975975961473,1.32708172660244,1.03754069029995,1.27862983202486,-1.89325558805372,1.99291936835613,2.39182498378016,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,1.380504994878,0.45927152139565,2.3376786260863,4.43393949697348,0.788870223055863,3.73978157542914,0.0977710302365176,3.85327509619071,2.21347561422294,4.17777719054974,1.69612610591768,-1.43242472010696,3.18529115695665,2.79647146559798,-1.59366772622132,4.55647568858901,-1.65457038322555,-1.61204841450092,3.26772735346028,1.80402075349332,3.33507953928394,-1.51607632473283,3.86977050711688,3.17988625259851,-1.30644126492578,-1.96655518188025,3.16503341074616,-1.46104830822308,3.47228697455734,-1.32344091603298,2.99690722769002,3.27164764949128,3.01913109900263,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,2.07069930398648,-1.50015987124139,-1.87779854052604,-1.4208529519157,2.93359309101917,-1.03286776727015,-1.19665683382529,-1.47788593434323,-1.47384731194573,2.97014798166194,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,3.8780211916954,-0.892704851724993,3.97293690953895,-1.01311796172343,3.28263295357418,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.75.3",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,3.4715716694275,3.25018241169351,4.14461533186841,3.26947410140884,3.14885943179136,2.88713574456992,-2.76902636641924,3.91570796701228,4.11689947622216,3.02304280540895,3.14266399432976,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,3.66744170771724,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,4.96855891090242,-1.17365460980236,-1.35271324055475,4.77349193016981,1.88359241982981,-1.35675516630288,5.37521096905398,-1.37190011190125,4.8607079749045,-1.40981201957423,-1.42883271630114,-1.27132834214576,2.21206523935838,2.16155842625386,-1.50694312309725,-1.67933739081946,2.96944572620973,4.27128125188863,2.03422446490211,3.22353794722567,-1.35686635012922,-1.03286776727015,4.07120132523804,-1.47788593434323,3.05875218120753,-1.07290328617261,-0.95002333194124,-1.38469453445201,4.34943710354831,3.11513326360026,3.53352700106461,4.12383977793466,-1.06372799955505,3.8132608741786,3.38630007291851,3.77675298495389,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,2.78891364869633,-0.933795275270557,3.51678795610831,-1.0002516553346,-1.04476662136067
"EP.11.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,4.3588544061192,-1.17365460980236,-1.35271324055475,4.99066805500815,3.85055597808295,-1.35675516630288,4.2625367937293,-1.37190011190125,4.89714925406676,-1.40981201957423,-1.42883271630114,-1.27132834214576,4.59161137348855,3.94755419076516,-1.50694312309725,4.40288151955698,3.71432858116886,4.24923311466686,4.34080157916569,-1.4208529519157,-1.35686635012922,-1.03286776727015,4.96032215176027,3.96885143732308,4.05160562718606,-1.07290328617261,5.10909986364056,4.53419931982113,4.24857649321334,-1.10437444157585,4.7912039843624,4.9512992961022,-1.06372799955505,4.13235914286376,4.88507241746509,4.69790990647922,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,4.18952806359097,-0.933795275270557,3.90320486924578,4.77429989020981,2.80538098034938
"EP.11.3",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,3.07904352540176,-1.17365460980236,-1.35271324055475,3.38490661730336,2.59779300958758,-1.35675516630288,3.17368068000655,-1.37190011190125,3.42149121233027,-1.40981201957423,-1.42883271630114,-1.27132834214576,2.66949008639725,2.48314205038132,-1.50694312309725,3.14094417478557,2.5595460210337,2.65872321211828,2.2653361858655,-1.4208529519157,-1.35686635012922,-1.03286776727015,3.08000928519077,2.61645862787887,4.30380501127693,-1.07290328617261,3.70393701821628,3.13709404259703,3.23595465240075,-1.10437444157585,3.0566029289743,3.15953982687414,-1.06372799955505,4.48490184951759,4.79902769110655,4.69790990647922,-0.950292545606905,2.103027421829,-1.05094361130732,-1.01311796172343,-0.891754316321458,4.24484170157502,-0.933795275270557,3.89677397891549,4.43347034821964,3.47702195568837
