"","2' fucosyl lactose","2'-Deoxyinosine","2'-Deoxyuridine","2-Aminobutyrate","2-Hydroxybutyrate","2-Hydroxyglutarate","2-Hydroxyisobutyrate","2-Hydroxyisovalerate","2-Oxoglutarate","3' fucosyl lactose","3'-sialyllactose","3-Hydroxybutyrate","3-Phenyllactate","4-Aminobutyrate","4-Hydroxybenzoate","4-Hydroxyphenylacetate","4-Hydroxyphenyllactate","5,6-Dihydrouracil","5-Aminopentanoate","6' sialyllactose","Acetaminophen","Acetate","Acetoin","Alanine","Allantoin","Arabinose","Arginine","Ascorbate","Asparagine","Aspartate","Betaine","Butyrate","Cadaverine","Carnitine","Choline","Citrate","Citrulline","Creatine","Creatinine","Cytidine","Cytosine","DL-methionine-sulfoxide","Desaminotyrosine","Dimethylamine","Ethanol","Ethanolamine","Ethyl-beta-D-glucuronide","Formate","Fucose","Fumarate","Galactose","Glucose","Glutamate","Glutamine","Glutarate","Glycerol","Glycine","Guanosine","Histidine","Hypoxanthine","Indole-3-acetate","Indole-3-lactate","Inosine","Isobutyrate","Isoleucine","Isopropanol","Isovalerate","Lactate","Lacto-N-fucopentaose I","Lacto-N-fucopentaose III","Lactodifucotetraose","Lactose","Leucine","Lysine","Malate","Methanol","Methionine","Methylamine","Methylsuccinate","N,N-Dimethylglycine","N-Acetylglucosamine","N-Acetylneuraminate","N-Carbamoyl-beta-alanine","N-Methylhydantoin","Nicotinate","O-Acetylcarnitine","Ornithine","Phenol","Phenylacetate","Phenylalanine","Proline","Propionate","Propylene glycol","Putrescine","Pyroglutamate","Pyruvate","Ribose","Sarcosine","Serine","Succinate","Taurine","Threonine","Thymidine","Thymine","Trimethylamine","Tryptophan","Tyramine","Tyrosine","Uracil","Urea","Uridine","Urocanate","Valerate","Valine","Xylose","myo-Inositol","p-Cresol","beta-Alanine","beta-Pseudouridine"
"EF.7.3",0,3.58801623912364,4.04431670985921,5.03730356346846,0,0,2.94815074733138,5.60567042217028,0,0,0,6.1024027925107,0,7.50870364734993,0,6.80402082402169,5.64003716750382,6.51774518420692,8.26008015214587,0,0,12.7517681068801,4.22654447370618,8.50067987264775,0,8.78952134739451,6.58035040179499,0,0,7.6303027548113,0,10.1586500773385,5.90031514350609,4.16941187853164,4.55494585005668,0,0,8.22504153774763,5.57730051443943,3.63923502470748,0,4.703337459434,6.3793874463829,4.1088180632643,10.0178192669893,5.35236491184462,0,4.16941187853164,5.64003716750382,4.40416188230009,7.49187886543816,9.71020563822703,8.88609481415499,0,6.25958702549354,9.28734272027664,7.27349613877236,0,5.53317702983173,6.48054506912882,0,0,3.73442547150668,8.17114411833252,7.33984694093042,5.81897082929178,7.12132256637445,5.14265607357181,0,0,0,0,7.70927944317251,7.52422386698325,0,8.19031403171338,6.92881132509133,2.84343281152064,4.703337459434,0,6.84737116278918,0,0,5.33418342378158,6.32639523770953,0,6.77404006794089,0,7.05298790170456,7.16490566790942,5.30627597149326,10.0878294330004,3.47698091690008,6.75649580500325,0,4.66825211354732,7.20807779033779,0,6.62675030667954,7.53748259510782,8.1433418416117,7.17077078037189,4.77001857374252,0,4.30655564217455,6.21497030097038,7.14710106500374,7.07414407079375,6.8713243509598,0,4.65023684228492,5.51036308180862,6.21116080313474,7.71608218757756,0,0,4.66825211354732,8.10157505583694,0
"EF.11.3",0,4.24413366990048,4.90635805331756,6.25275545947409,0,7.58045221073686,2.6978764882152,3.38761989611055,4.53172568060974,0,0,5.01014458357669,0,6.09453283383299,0,4.24413366990048,3.96665470420298,0,8.98118894241841,0,0,11.8695376329676,0,8.51001630656667,0,5.41087927183897,6.2728767167216,0,5.41087927183897,7.95156963325326,0,9.86366966872956,7.90826625922145,5.104165906688,6.07043553353996,0,0,6.67701094720392,0,0,0,3.88333814213596,0,4.33111216998287,9.81757856183096,5.46593696802669,2.94740230759761,4.18164072674236,5.5916212091122,4.38516166250367,7.3183036197352,7.44568861257595,8.8691976563999,0,0,9.39511522390662,8.37008422250778,0,6.36419428075426,6.07530167137504,4.59766933572065,0,3.74371273122117,8.4889538488728,7.35407081319473,5.03792174353046,8.29069362719523,7.82322924152175,0,0,0,0,7.50667578995092,8.14129859244965,6.26888472371561,5.14190355489305,6.66092486149014,0,4.04356460195251,2.94740230759761,7.01272224084667,0,0,6.46773440518777,5.71724433307527,0,6.16352504976426,0,7.68861048240743,6.87210468230176,6.01528433585979,10.6126346083176,4.38516166250367,8.21020944881923,5.34256295018875,5.51812094950135,7.34729113185041,0,7.31970319882312,5.92357710890111,8.29544924960412,7.47485226402934,4.61871855977707,0,5.45696862187257,5.5432260819656,6.24868216450942,7.12244568822218,6.19846280244835,0,5.20179783747052,4.75482753811695,6.1811464980685,7.67006432648947,0,5.5916212091122,7.15759570619875,7.72656568697237,0
"EF.13.3",0,0,0,4.45439746271213,0,6.74426995656896,2.78411039585224,3.98460464200102,5.76485463192526,0,0,5.45827672653221,0,0,0,5.85092768546811,4.38987756540213,0,8.96626581575676,0,0,11.2781376166141,0,7.6554833722697,6.27004018459266,7.10368305136806,6.11249524166635,5.12639129008894,5.78707734104014,7.46652416148736,4.75752225470465,6.9665687718897,10.1320856956707,2.9835216127348,4.36741177939506,0,0,6.95978909709622,6.22497223706841,3.67474682592477,0,3.474393265863,0,0,10.366525759185,0,2.78411039585224,9.37058688070196,4.59049741655926,4.90060474769724,7.52907552770151,9.0895978719407,8.66515455594273,0,0,9.39501143245163,7.24874547144337,4.13866355743304,5.8088169278965,5.45061413379941,0,0,4.07985479576835,6.54921003547417,6.5918763143191,4.60851227752206,5.42726765166625,4.9651365623203,0,0,0,0,6.7815412516775,6.63515214177058,0,7.52907552770151,5.99471350923694,5.84575980164914,0,0,0,0,0,0,5.38710322558047,0,4.80263632808922,0,5.31928366974506,5.96756286690033,0,9.0079198431905,6.04265240415698,5.43511052798563,0,4.36741177939506,7.27886064106047,5.94436028115608,6.68562140194844,7.41932088470764,7.28870080964214,6.38819904356666,0,5.0939583773715,4.07985479576835,4.77278750959726,0,6.15901482147323,5.55288957254975,0,4.47501128882858,0,5.50305877341531,6.97330279212342,0,7.47570321027896,0,0,0
"EF.15.3",0,5.51564739733811,6.17967459619628,6.79154462245104,0,0,2.50999611960342,4.93116997252239,5.83558268149393,0,0,0,0,6.21287239030086,0,8.07171423597626,0,0,8.73614506313095,0,0,12.3654881683071,0,9.84355647309013,0,5.16599003703133,7.60931535459736,0,8.28308387849453,9.53672914118152,0,9.9113950263754,5.87640400699531,4.17758127524446,5.95864091208346,0,8.43517268512518,5.0291411097132,5.86490981029319,0,4.56186682006041,5.32675430098333,0,4.75473558249207,10.2263422251515,6.65964679741363,3.48513872182474,6.29510987948668,7.50619704869525,6.54934266081305,9.12854094686781,8.40736820598652,10.1727092577736,8.22967441779664,0,9.6409130121781,9.2440859899474,5.38446004344475,7.55855357733293,7.53815567265152,7.19318785994078,5.29660273050213,5.11836524342908,9.31314451361323,9.00565982075343,5.35602334001455,9.32719968682014,5.94272567231982,0,0,0,0,9.15558730596222,9.38323971750089,7.269808453269,4.68198784135424,8.26542108411184,5.85911278637115,5.38446004344475,0,8.33866763981117,7.29363576671209,0,0,7.01970940652202,0,6.87281855965785,0,8.56171374734602,8.48225544261391,8.4557468383395,11.5681253118255,3.7566784984779,0,6.885397315267,5.2863467502202,8.42046981522857,0,8.82922093360637,7.44023912345066,9.55853867071776,8.87754232258289,6.19225327208579,6.61424529764715,5.69522809058899,7.09849016785986,0,8.69743485991027,7.55642591817847,0,5.56365513474623,5.54790724876978,0,9.32738092841462,0,6.41872308963362,7.76519607271155,8.88405700334135,3.48513872182474
"EF.18.3",0,5.21909075542015,0,6.74556270644378,0,0,3.72571721423972,5.1114671265328,6.69321871516335,0,0,0,0,5.67105844879658,0,6.56368511720032,4.56602776546206,0,10.6340274352068,0,4.29784054966687,11.773532543935,5.59695237209402,9.61502119599523,0,0,7.59159160943248,0,7.14732471415252,8.88914290553925,5.2492420792847,10.2327533067258,9.06201872106765,4.9246062151978,3.96665715410607,7.11413920762818,7.47890978216768,8.49196158507248,5.64474178147955,0,0,4.9246062151978,0,0,10.1297636642507,6.3176770059039,0,9.30829093223963,8.76061217726133,4.18967163247829,10.2624865805203,9.30965751938398,9.31866429268475,7.58107023614564,0,9.11648868186087,8.9819213454882,4.93821045021882,6.21004712365762,6.77828091363025,0,0,5.48614141931652,7.86393290988896,8.38728830574348,4.62317449834332,7.430918053321,8.39839004109644,0,0,0,0,8.63108442140656,8.33030668156422,0,4.54622950667794,7.89882429936454,5.84358853786336,4.72851668725769,0,8.38642919890573,7.44313363268576,5.60392085083592,4.03560382017914,5.90710094111621,3.85341965061797,6.80579580736573,0,6.52297410102159,8.01746223942144,7.81872329837591,10.0549383654135,6.07217861124105,7.31620302306016,0,7.85373617468254,8.43548535116796,0,8.10374824806488,8.35144531189043,8.38082694397834,8.59790197109009,4.245217341574,6.99193709548068,5.28807985151341,6.24356955395337,4.00172417769532,8.23898853435431,8.07658680316128,0,3.85341965061797,5.55408989932672,7.7894904569804,8.91176016288017,0,0,5.43813392999061,7.72832902351577,0
"EP.23.3",0,4.09160276436056,0,4.69440316262233,0,6.20049525675679,3.66911697886331,3.90248920378146,5.05480161837545,0,0,3.36428188587527,0,4.98675408714895,0,3.49753312474689,0,0,5.65851368729447,0,0,11.0186446524842,4.59533059380134,7.55705959595938,0,0,6.46703319230824,0,0,8.05180823025126,0,8.41887571139993,5.74791828382533,0,3.12385959932328,0,0,3.29036474729551,0,0,0,3.66911697886331,0,0,8.47248765803296,0,2.52225256479783,4.63614459320397,4.65594357104022,4.86722152700147,5.99703332940899,8.14998133056155,8.47550295185413,0,0,9.12040817332714,7.14402314176469,4.15825926992424,5.27793052258644,5.39687695180475,0,0,3.55805318630171,6.97013523846884,6.8062477258312,2.80712136259586,6.87676134884663,5.76746248952015,0,0,0,0,6.80167106987192,7.28505872633803,6.0758910025604,6.20467059372643,6.10392993503881,4.43773944141857,3.76908254343931,3.36428188587527,0,0,0,0,4.8512231109814,0,4.65594357104022,0,5.88309065233842,6.08532493607473,6.20467059372643,9.71683365334022,2.67470006132396,0,0,3.76908254343931,6.93060447235778,0,6.66944980937362,6.43445718458834,8.19482144054455,6.22528971617724,0,4.53080612246609,3.49753312474689,4.89847048312891,4.15825926992424,6.40078414886,5.91699169494429,0,0,0,7.75222920744568,7.03212681150559,0,4.57428157009596,5.25665425618061,6.0273383157388,0
"EF.33.3",0,5.30423170390179,5.41147246473933,0,0,7.81242488991531,3.86008760965011,3.47494045678902,6.11723631556236,0,0,0,0,5.91377476267742,0,7.65288342325077,0,0,7.24876903431284,0,0,11.5568195400669,4.13753028996147,8.85143595506221,0,0,7.40926148178263,0,6.12971036990981,8.57849971416434,0,8.39824672081574,0,3.35004965254321,3.73238343956205,0,7.05258691962138,8.67539896532211,5.48497220132705,0,0,4.13753028996147,0,3.12759685386166,8.90100221360481,0,2.59229602539883,4.46954046996425,4.68390460518205,7.08011898291274,5.28518446820196,7.80626154424754,9.78068581431359,6.8103798509015,5.02283791192775,9.19871909750803,8.45112063273215,4.16736848926595,6.14610402676022,6.12971036990981,5.50831877989856,5.60362610899629,3.89927485546329,7.81242488991531,8.23262968898911,3.41443928229658,7.21024986997778,5.56076362011016,0,0,0,0,8.19195484751444,8.51550706877757,6.72526875689973,4.81522087342149,7.3871804153299,0,5.74672357405021,2.4401510782236,5.17339949241606,5.87188445904121,0,4.57270025142168,5.87721772092014,0,5.53113272557206,0,6.91553090931757,7.58870522819921,6.77633409515496,10.15903405567,0,0,6.96870557243946,4.75171636571633,7.32787694295123,0,8.03218324330029,6.85337511404081,8.26196313303371,7.90269513295416,5.37698771230024,6.29676310799905,3.86008760965011,6.05687378931604,3.63719348224712,7.80316556798504,6.72754406425343,0,5.01026023462046,4.73518957073708,4.71838508810246,8.47989959468941,0,0,4.16736848926595,7.67691661150231,0
"BP.30.3",0,3.87833697418026,4.27114665476008,7.287711701602,5.4873640469999,8.97754958766924,3.6273017392896,6.92770946071845,0,0,0,6.31864768507996,7.01501303871837,9.39491557948607,0,0,7.79584061685892,5.823827893392,0,0,0,11.3433946980363,7.47572881479408,10.5329202634453,0,4.70928772897874,5.9757061357606,5.70007714541914,0,8.41090671617414,0,4.43236103699246,8.32404009785957,0,4.77179854231642,6.72411098854762,6.93470248291189,5.83957597949706,0,0,0,4.38888876105047,5.50934221722327,0,9.17121384059464,0,0,9.620793481717,8.29897833629238,5.99817870777782,8.92633951298205,8.36321070314594,9.78910705712206,0,0,9.08313596144306,10.126524823803,0,8.79734912094117,5.40237400735106,0,6.80464963608521,0,6.13503641390027,8.9071358509097,0,5.87538484714541,9.52805626912806,0,0,0,0,8.82403872093149,9.17288748104489,6.60309732761681,4.04811277546083,7.63479342234195,0,4.77179854231642,0,8.60135596582764,0,5.59936566767684,0,5.74113774932191,3.2227184807485,6.19154812290875,0,5.76386554234292,8.1824745515677,10.0791691569713,9.17251580296086,9.35313206200057,9.02540349633306,0,7.86208054041493,7.62784895301732,7.71536829265905,7.26668435449303,10.2578432018169,8.46400967271656,8.02045577736862,0,5.4496250617036,0,5.78608825094228,7.19411373793896,5.9480549710016,6.67111861972011,0,4.51401777699712,0,4.64260793988054,10.2541319217899,0,6.2204307621435,0,0,4.4942199970905
"EF.46.3",0,5.2593259125864,5.55477806585851,4.86939691633004,0,0,2.09646230428236,3.74003750529732,5.06443845665831,0,0,0,0,0,0,7.2879956947002,4.22152663256695,0,6.20434311293857,0,0,10.6452741212283,3.91422483984579,7.98114252454218,0,0,4.99906127260269,0,0,7.78669298052621,0,8.0273200056939,7.51278156282306,2.31420689203892,0,0,0,3.64007898664108,3.64007898664108,0,0,4.06254258657775,0,3.00001752850376,9.28650897501857,0,0,0,4.68402015388292,5.77636466781439,0,6.5355944554673,8.63161088003973,6.17559394121721,0,8.88336202032464,7.25456643045209,0,5.72539925554563,5.22757898605675,0,0,4.40867091255481,7.12143980290119,7.11657361949868,0,7.09520882578233,5.30014578829697,0,0,0,0,7.32695290297347,7.57533503843192,7.15485575759495,4.66533127402123,6.74232426442054,3.99112908503004,4.40867091255481,3.00001752850376,0,0,0,3.3352765245344,5.36780128453842,0,4.82214987409376,0,6.34392801961208,6.7280383473793,9.98908059284867,9.59058032492695,2.89523648739506,0,0,4.06254258657775,7.09520882578233,2.77826189114348,7.07507394558118,6.68891366957508,4.83814817494584,6.83483640235909,5.79482638217846,5.2593259125864,4.33270931519218,4.38398579843896,4.16092976892604,6.87496841463606,7.15798075636855,0,4.56625980289336,0,6.36483457816864,7.45071995275528,5.62943751840387,0,0,4.64628652164726,0
"EF.47.3",0,0,0,0,0,0,2.21484530910157,3.76154077052684,4.45428257531695,0,0,4.18408917594128,0,4.85967255987169,0,5.06509628142852,3.99495393376276,0,6.61868133885239,0,0,11.0467952570679,4.11266586629675,7.33275468425203,0,0,0,0,0,7.18303220516043,0,8.9115499583655,5.95823141667559,1.55530598044133,1.93620132748436,0,0,0,0,0,0,3.30282145942421,0,3.4566135484165,9.26461864230511,4.84197514847656,0,4.14901472899517,4.95974511462629,4.62332011026325,5.82051628413663,6.93685954329151,7.90246278221085,0,0,9.06692014565615,6.96074771435952,0,0,4.76787712476862,0,0,3.4566135484165,7.57813421123826,6.41127525976262,3.52547833686332,7.36191124435036,5.21104010382811,0,0,0,0,6.44058123257485,7.20006837308196,6.8615675915849,4.9274875317439,5.82051628413663,4.97549194606334,5.57874938357187,2.21484530910157,0,0,0,4.11266586629675,4.37206864804917,0,4.95974511462629,0,6.79291334831634,5.81378237126628,5.35987806718519,9.66822461014095,3.65044968405654,5.71441185836512,0,3.70753523013404,0,2.89904070151566,6.33401722760811,10.3241873627603,8.68136521293644,6.18254146068791,4.5302494193487,4.78692262034067,4.34309062358132,4.91095999385164,5.22330947477502,6.17315180122289,5.14732833498656,0,0,0,0,6.77239986125612,5.3704597135898,0,6.38108445527006,7.21847891470661,0
"BF.24.3",0,3.53473974092511,4.0937826199455,5.50101772781202,0,6.01043312085832,3.58345087526448,4.88201933529774,0,10.8481418907371,0,6.57841307344433,0,8.23436913948419,0,0,0,5.95426356472503,8.72961950717082,0,0,11.9133473957886,0,9.09168156318477,0,0,5.84146977418774,0,4.43011865943868,6.64740569571949,4.17597855165183,10.3972740352558,7.13938717767571,2.73956271591149,5.98490013407913,0,0,5.52177904136643,0,0,0,2.84413272653851,0,0,9.60185122594301,5.76391295591284,4.22724884715289,4.6491218830775,9.16150982810695,4.8148882927599,9.03289950673615,9.13175496417753,6.86965935891598,0,0,8.93679130227706,8.51818006185992,0,6.50173802591266,5.9631130619004,0,0,3.48353825757194,6.3552706090161,6.4939960868961,0,0,8.98514174184045,0,0,0,6.80725393609354,7.02888074907384,6.80155592898285,6.4298032425439,6.04755035334964,6.02295923181995,3.24771808883254,3.75757716914429,2.16095766932619,8.07185023737832,0,0,0,5.33397025467212,0,0,0,4.50856966334165,6.57363981321964,7.42366645614624,10.4256162222096,9.31324237304209,7.65940910524669,7.31466386537742,6.86072276839813,7.10482953388584,4.0937826199455,0,11.7955959206297,6.86251648692058,6.57841307344433,4.75773784001757,4.92023631807504,2.33925224842968,4.92023631807504,5.58159573372096,6.45436096870057,5.54880687238936,0,5.36649198042509,0,6.19415240754108,7.39986814404857,5.84146977418774,10.2243582417759,0,4.68137702320303,0
"EP.45.3",0,3.28292230557584,4.76966270265981,0,4.40380606661177,7.80097051463653,3.04263038752174,5.58411288813593,5.08514589798043,0,0,5.03694767122299,0,6.03608961235443,0,5.67942061827726,4.81690909812207,5.04921674165241,6.65127120536796,0,0,10.9101007867375,0,7.76773961994257,0,6.16392169433606,6.04963368451419,0,0,7.02088333080314,0,7.92864819443133,7.49681115967285,3.47662567407418,3.90096191873067,0,0,3.90096191873067,0,0,0,0,0,0,9.0598292192562,4.66789625400395,0,0,5.08514589798043,3.77847317021998,6.17979490495331,7.9623214006311,9.28909761678945,0,0,9.01369850026083,7.14374664381516,4.38028277600146,5.61228299142535,5.76643013146899,0,0,3.93867252600279,7.11325651636349,6.79306037575526,3.47662567407418,6.21461438157732,5.81294927621683,0,0,0,0,6.91344577010815,7.97743834622469,4.9599936460947,7.51562048023389,6.37580052409881,5.48666058938056,4.973237587126,2.04561084332395,5.29644179399427,0,0,0,5.10840101986456,0,5.91546318434053,0,5.79575718835901,6.23344718219766,5.62607595106212,10.0527125888345,3.82099017210612,6.93587657381591,7.04271455827366,4.04396100594274,0,0,6.61626775285681,6.62134388772651,7.44485145446504,6.50324481860586,4.64988098504059,5.10840101986456,4.04396100594274,4.98630843287304,4.57438833785306,6.68271262924167,6.41701056361254,0,5.0968410524287,0,0,7.10860174308173,6.57999448079651,4.93296770544657,4.07673133266081,0,0
"BP.36.3",0,4.52315335206789,4.73668649480468,5.52158034641963,0,8.18720755751841,5.06207212091681,4.97506836573756,6.94022493267113,0,0,4.69747205370625,0,8.13908831684725,0,7.26694351831643,5.91527189516584,0,8.87760532779076,0,0,11.3505873639663,6.07363823519806,8.92480644115481,0,0,6.18353285942744,0,0,7.72848851844061,0,7.96619722082957,6.81123308837679,0,5.29625051189957,0,0,4.00457418944702,0,0,5.82879967168343,4.34088362839847,0,0,9.69703066334049,0,3.61929782369757,8.2669216693445,7.24370469557052,6.45179507881851,8.96848399722233,8.97099480868628,9.74210351813985,6.8675858956181,8.78739074290884,9.28581977758134,7.8762758675972,0,6.11808954660244,5.82879967168343,0,0,4.00457418944702,7.45104995663885,7.041116709144,4.34088362839847,7.41868469476419,8.44264874113827,0,0,0,0,7.20536138109502,7.61839787596341,8.30288681345701,4.31190621578092,6.49579519839211,5.06207212091681,5.30717904011487,3.35154313124081,8.2669216693445,0,0,4.73668649480468,5.81581270381424,0,5.47673128086032,0,6.83510051310705,6.62017841591974,8.9826292887983,10.1240994900226,8.02816393036534,8.04799460499415,7.46244969248026,6.75407482135433,7.29859647008354,3.09002347102846,7.4433772899177,8.77187086420522,5.78258766594727,7.3478104100003,4.63560760166377,5.42977602087358,0,5.5389715423577,0,6.92309392534658,7.64077493066652,0,4.52315335206789,0,0,7.56982323018436,5.33926582759746,7.17560715387482,0,0,0
"EP.51.3",0,3.89108410500628,4.95855686585763,0,0,0,1.91996618517924,3.3657672287988,0,0,0,4.6709131518826,0,5.64382407099941,0,5.47247093949636,0,5.39476492242033,7.43819259331565,0,0,11.3298522589429,4.16716044906379,8.67777982348511,0,0,7.19821995184497,0,6.69952332819645,8.19165610220798,0,9.1031292691841,4.32615971894132,4.94281008706339,6.8610824747014,0,0,7.95423993834422,4.82504057103925,0,0,4.5133166983559,0,4.71172827286596,9.39062558345091,5.47247093949636,0,3.74462265810074,6.18870040057414,4.26555761510768,6.74504645109483,7.25009538430064,9.04579603176359,0,0,9.40519476682298,8.02072966408097,4.84273790788965,4.98932558064023,6.22457839651855,0,0,4.7315277625861,8.0946809673275,7.86181623839978,4.56093383014079,8.1135113795294,5.81691315577784,0,0,0,0,7.85579989243791,7.9978081481781,0,4.05801975010252,7.24693082790084,0,0,0,6.70498780618065,0,5.41476478081249,5.53583845318249,5.39476492242033,3.50857144400479,6.5895865185419,4.29631750335733,7.46147952892888,7.28882985594215,6.83510704696078,10.2127423962977,3.5730014983141,0,6.19325617869258,4.13208658321842,7.62508473220137,0,7.58068234422252,5.57032359310778,9.10288159131527,7.63802989089389,4.75094289010767,5.68243797644554,5.84948876757172,6.20680029243357,5.8685366519124,7.46019993901307,7.16609550225465,0,5.57876221852591,4.4886301681931,5.26555926968599,8.0946809673275,0,4.92681140086015,6.76320513683052,8.24795838733799,3.84460474023526
"EF.56.3",0,2.5791295484389,0,4.65289368198056,3.87307671968024,0,2.86430023482306,3.55500770856438,5.03013975744786,0,0,0,0,5.29248657044344,0,7.03735258371389,0,0,9.90168915579418,0,0,10.3252665739189,3.82659884492428,7.66608864204854,0,0,6.16610124042857,0,0,7.60488814115563,4.65289368198056,7.51262016911029,5.24753756175483,0,2.73175954127028,0,0,3.08627495265745,3.72662047780993,0,0,3.26795986754135,0,0,8.38500116207624,0,2.18073777987345,4.47061211371903,0,4.39267265306727,0,8.50516428340243,8.54928908507757,0,0,8.96917918215725,7.26928627412207,0,4.97130459520797,4.63184418152398,0,0,0,6.94491750270659,6.71119239531114,6.27466676099593,6.68696517346764,5.56910805905134,0,0,0,0,6.8050505912271,7.21132179323104,0,5.00115477169785,6.07992437343129,4.11407334685579,3.96001905534451,2.98140234899227,4.71350792547699,0,4.2783016215765,0,5.2589656322349,0,4.73292294442776,0,6.23692671102458,6.08491186277831,6.06481089643724,8.85156993991453,0,5.3355018700123,0,4.11407334685579,0,3.87307671968024,6.6565341539982,7.06012393177483,7.7071971695154,6.28286347058519,0,4.41933295672136,2.5791295484389,5.00115477169785,0,6.3030660396856,5.58563688813549,0,0,0,3.91749171323707,7.04118400016474,0,5.07210051559318,0,7.36224131052111,0
"EF.55.3",0,2.95790115467776,0,5.41713786135044,0,0,3.19803257528353,3.73592860723515,0,0,0,6.08276389029794,0,5.52713486322081,0,3.92499140912556,4.16846319292831,0,7.48388309344307,0,0,12.1482564988124,0,8.55092577641528,0,8.25397289339444,6.60231290054987,0,6.09070035794581,7.01093155681955,4.48925747499186,10.2933800577579,8.65594861839654,4.29516127610425,4.70052311161063,0,0,6.58558616917158,6.34726898303162,4.52771442020686,0,0,0,0,8.88841031129186,0,3.04448272354473,4.34166477884809,6.08276389029794,5.71060829914784,7.16800238327844,8.99068246505975,8.29098937796442,0,4.92680615517921,9.00557750545773,7.59871765924991,4.19511900313305,6.37739156330299,5.9953912544978,0,0,3.69341950287926,6.09464509576155,7.06905179829466,5.94638431393494,4.36413019113069,4.74703578611181,0,0,0,0,7.14485638147638,7.14071559403973,0,7.79938827133199,6.37143919933224,3.92499140912556,4.11292148815252,3.39165225646813,6.08673999768699,0,0,6.29388145515915,5.77767115436712,0,4.791481143817,0,4.34166477884809,6.4294261369163,8.2466769207665,9.15423391496428,3.12419055535837,5.68721594507417,0,0,6.36244368926204,2.86315523923593,6.88166576021113,10.7382356218702,5.5942721787256,7.40318599085129,4.22108299632005,4.90116649009086,4.22108299632005,5.80958816420375,4.22108299632005,6.84516543776339,5.79906194246194,0,5.23016323007193,0,0,7.66227141332795,0,5.36951178207663,0,5.58775767868659,3.44868844521759
"EP.60.3",0,0,3.71007542880531,5.37300285565518,0,7.17521267917333,2.43622635945685,3.21860186494054,5.03865416112821,0,0,5.45385173801068,0,4.91350297048037,0,6.64805173133554,3.59245138508065,4.22051766437072,9.45567938729108,0,0,11.6246417949606,4.69038977665951,7.7554473521155,0,0,5.84299336421056,0,5.17584519862789,6.47509861921549,3.86406723226474,9.62941490338606,7.0357113080423,2.61621870576651,2.21732880003009,0,0,0,0,0,0,3.3053578572203,0,3.52801719626604,9.18361254707318,0,2.21732880003009,4.55688419594034,5.86253763818073,3.45915175961356,6.44672806094239,7.52718880627635,9.97096787701478,6.34853658043044,0,8.9219935852404,7.560805398265,4.25329379012029,5.09580803573864,5.27347800261501,0,0,3.9974954671507,8.08523330729308,6.42490912566297,6.59675861850023,7.97059001582585,4.96228811697201,0,0,0,0,6.63918907425406,6.97608429051909,0,5.93109927321115,5.99526036817643,5.40409214520001,4.78946551944781,1.93864114282086,6.16144313356692,0,0,3.38520168085626,5.06763933108825,0,6.56849938957553,0,7.29914945171302,6.03404592991142,0,10.0956070086512,2.90156860952639,8.13896944797725,6.78011106315926,3.21860186494054,6.61211984729195,3.12362716335584,6.30390471210722,5.72438987393502,7.01961440624086,6.45031871113983,0,4.25329379012029,3.01871953074702,4.80815511444522,4.43016426375901,6.39126127449251,4.7110056572144,0,4.15155671775877,4.25329379012029,5.95490959382095,6.70242832888207,0,0,6.29974672982949,7.64021213639493,3.01871953074702
"BP.39.3",0,3.97172073352727,4.90688103097415,8.51877010457186,5.45737759731815,8.30548892309294,2.84336003368434,6.69435900111809,5.308087624687,0,0,6.83999860413013,5.64333649646089,6.24449251583063,3.75680007028156,6.22774183389993,6.69647539753641,0,10.5893291442783,0,0,10.6872572544051,5.09129319884489,10.3973320344873,6.73788906196969,0,0,0,0,8.93960967332088,0,7.73406524559136,8.81656828232743,3.97172073352727,6.57763512981809,0,7.13588814551207,0,0,0,4.32174440351464,3.48276177668128,0,0,8.7853842081061,0,0,9.37215230472075,10.9617706953071,3.9050799888438,8.87016797129608,8.82289181403672,10.3422052503175,6.89174955661595,5.7468748299338,9.45200461730282,10.1740317971768,0,7.30816835614081,6.75398594439236,0,6.10190390205292,0,6.7912085572609,7.20306275498144,6.4775520999941,6.5437337138805,7.9012921218246,0,0,5.97980259138738,7.98687660422581,7.19923378203158,8.29571201299043,0,3.67351740769237,6.3867060982889,3.48276177668128,3.24694249080655,0,8.19324257742293,7.45508442777905,6.19686484336116,0,5.70217560397698,0,9.04512722975214,0,5.84565454694005,6.48280143115127,7.19024208103707,8.70926051673107,9.82458730240672,7.24301808950673,7.64562285157038,7.32747615072737,8.09797973828578,7.10966169375065,7.30702091012445,6.1541540951792,8.25339381780914,7.5848959627788,4.00344759888485,5.67318873265294,4.4087276300159,5.93554817425039,6.81590110905541,6.6772646211814,7.36933244603665,0,4.5264795809291,0,4.74214714226272,8.14971540368863,0,8.71236304332139,0,0,3.75680007028156
